time_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,ir,red,label
187329,4440,14616,3832,-2790,-105,6026,163184,74606,0
187469,7512,14692,4532,-3028,4756,7372,162833,74445,0
187609,8532,16256,7396,-8704,13916,12672,161728,74125,0
187751,4688,9224,9932,-10719,8544,8544,160595,73962,0
187891,5256,4412,11000,-6154,1728,1213,160509,74001,0
188031,5088,3832,14020,-3215,49,-1340,160626,74071,0
188171,4020,3472,11624,2645,-2024,-2724,160823,74026,0
188311,2552,6244,11920,7130,-1294,-6697,160679,74037,0
188453,4808,10552,10356,9697,-6551,-10821,161035,74119,0
188593,5288,14748,8540,11582,-6426,-13947,161327,74132,0
188733,5284,15088,7948,5688,-5511,-7165,161177,74206,0
188873,5152,15656,7188,-1286,1823,3350,160618,73981,0
189013,3828,16792,5620,-4237,6610,8072,161060,74102,0
189155,2588,15040,4068,-4139,2436,4016,161615,74204,0
189295,3832,12236,4976,-1611,-15,1940,162051,74236,0
189435,1736,16076,5872,1238,-4560,-5567,162148,74404,0
189575,3928,13892,4264,1828,-6685,-6278,161818,74261,0
189715,1532,15392,4940,1905,-6095,-6338,162335,74383,0
189857,1792,15228,4988,2913,-4506,-5888,162339,74317,0
189997,2064,14748,5172,2054,-2332,-3057,162416,74363,0
190137,852,14780,4312,80,-2966,-913,162337,74464,0
190277,440,15592,3712,-2099,-1152,653,162536,74454,0
190417,2540,14764,4020,-2296,6901,4898,162550,74456,0
190559,1268,14772,5040,-3318,2787,4393,162532,74406,0
190699,1812,15264,5420,-1339,4629,4353,162454,74417,0
190839,2064,14096,5500,-882,1958,3165,162774,74573,0
190979,3672,18316,4796,-352,1997,4181,162755,74540,0
191119,1832,12376,3800,-1220,-330,3361,162819,74570,0
191261,2892,15204,4424,2231,-1218,-2609,162961,74531,0
191401,2904,17144,4240,4757,993,-6913,162868,74529,0
191541,4328,14908,3884,2391,-5954,-7707,162921,74624,0
191681,3556,16800,4448,-498,-8146,-6237,162710,74555,0
191821,4044,14492,4944,645,-607,-1085,162718,74556,0
191963,2096,14508,5800,-443,6851,3046,162853,74495,0
192103,2704,15320,5832,-4215,733,5442,162897,74517,0
192243,3488,15288,6004,-4245,1464,7527,162682,74558,0
192383,3088,13284,5524,-3184,3134,7377,163053,74604,0
192523,3396,15992,5400,773,2110,1868,163041,74579,0
192665,3192,13332,5120,2008,7818,1646,163078,74511,0
192805,2716,12824,4472,3588,-2043,-1395,163096,74547,0
192945,5596,16508,4236,6819,-1531,-6797,163223,74707,0
193085,2476,16856,3904,4186,-8978,-6771,163092,74618,0
193225,2908,15652,4200,1614,-2492,-5308,162905,74596,0
193367,3604,14976,3844,-290,-3856,-2332,162839,74512,0
193507,3996,15532,3972,-1558,6208,3804,162797,74505,0
193647,4200,17196,3792,-4504,3810,8910,162682,74599,0
193787,4316,15584,3796,-4025,4583,10775,162803,74529,0
193927,4092,13832,4524,-3668,1642,5764,163212,74603,0
194069,4544,13936,4796,-2027,-1352,861,163260,74578,0
194209,4368,13724,5448,927,268,-4021,163246,74529,0
194349,3812,15300,4440,-578,-5754,-5795,163141,74707,0
194489,3352,15484,4388,-371,-6450,-7412,163265,74628,0
194629,3388,15004,5084,1592,-5625,-8484,163226,74614,0
194771,3816,14132,5176,3218,-1482,-7623,163229,74598,0
194911,3028,15256,5560,2526,1234,-2245,163202,74561,0
195051,3044,15848,5188,-1812,-120,5103,163100,74640,0
195191,2696,16660,4440,-3841,1120,8741,163097,74579,0
195331,2580,15712,2940,-3540,2299,9478,163109,74538,0
195473,5004,16136,3592,-154,3774,1970,163177,74605,0
195613,5024,13368,3704,-300,-3253,1144,163219,74638,0
195753,3940,15180,4284,-653,-1100,-4095,163335,74717,0
195893,4168,15188,4172,-956,-8703,-6466,163023,74589,0
196033,2648,14656,4068,474,-900,-7501,163329,74635,0
196175,2544,16712,5100,277,-7732,-7313,163353,74659,0
196315,1048,14352,5212,-424,-3193,-5108,163458,74729,0
196455,724,15496,5204,324,-3886,-4782,163403,74771,0
196595,-788,14172,4488,-1024,-614,-822,163605,74718,0
196735,1072,15360,4620,-529,-687,1435,163597,74707,0
196877,276,14848,6360,-1209,4140,4548,163713,74693,0
197017,2044,15144,6596,-3135,3753,8644,163378,74716,0
197157,3096,14176,4836,-1657,2111,10429,163447,74756,0
197297,3824,15256,5372,689,7432,9246,163411,74665,0
197437,2460,16036,4976,1056,8287,4853,163270,74617,0
197579,1764,14100,3708,-17,2987,662,163673,74771,0
197719,5420,14552,5084,5545,-5029,-10603,163406,74699,0
197859,2400,16772,5352,2997,-3032,-13433,163409,74784,0
197999,4764,15444,5084,-483,-11185,-11171,162618,74532,0
198139,3868,17028,6944,-315,-1147,-5555,162688,74476,0
198281,2920,13184,6600,-1257,8463,3863,162976,74597,0
198421,2844,13580,6996,-2108,671,8242,163090,74625,0
198561,1884,17372,7268,-4053,9031,13701,162925,74657,0
198701,3028,13060,6300,-3126,1656,11253,163321,74659,0
198841,4844,15556,5964,2713,5333,5562,163360,74665,0
198983,3176,11284,5892,3695,8527,3914,163530,74684,0
199123,2332,15432,5412,2284,-1849,547,163554,74693,0
199263,6504,13956,5360,6415,3139,-3803,163423,74763,0
199403,3956,14892,6736,5059,-1271,-5855,163352,74656,0
199543,4096,14808,5444,1791,-6934,-6426,163399,74670,0
199685,3268,15464,4788,544,-6329,-5191,163317,74637,0
199825,3776,14720,4616,555,3288,691,163342,74619,0
199965,3100,15348,4192,-2279,2,3673,163418,74764,0
200105,5200,15564,4328,-1301,2108,3980,163343,74674,0
200245,4968,15264,5396,-1997,2252,5899,163318,74669,0
200387,6056,13448,5828,-3522,2730,6162,163386,74592,0
200527,5540,15544,5008,-4390,1985,3160,163581,74702,0
200667,5652,11896,4820,-98,-1604,220,163487,74717,0
200807,2560,15204,5304,1709,3330,-3693,163571,74770,0
200947,3644,14996,5092,3415,-2619,-6251,163590,74709,0
201087,3376,14744,5316,5394,-2233,-8551,163657,74684,0
201229,4060,16004,5756,4608,-5207,-7403,163680,74668,0
201369,3012,15476,5064,1867,-664,-1767,163296,74651,0
201509,3200,15768,3764,-3114,-1404,4075,163243,74717,0
201649,2864,18404,2532,-5604,1861,9567,163272,74678,0
201789,2888,14320,2180,-3019,-276,6533,163460,74645,0
201931,4396,13776,3140,-542,901,1432,163363,74663,0
202071,4780,16360,3568,458,-2370,-3395,163348,74637,0
202211,3480,14480,3564,2071,-670,-4868,163372,74736,0
202351,2212,15360,3024,804,-4464,-6368,163467,74661,0
202491,2084,18864,3884,2370,-1366,-6522,163317,74663,0
202633,-408,14052,3088,133,-1695,-4544,163662,74748,0
202773,532,17696,3284,-363,-5083,-3470,163704,74727,0
202913,-560,14924,2820,-2160,-5217,17,163758,74839,0
203053,1300,15608,4236,-1951,1727,3936,163565,74761,0
203193,1952,15164,4928,-2896,1604,7066,163645,74746,0
203335,3284,14908,6072,-986,6244,6149,163581,74660,0
203475,3276,15456,5956,-2703,3177,6775,163601,74688,0
203615,3524,17036,4628,-1705,1427,6259,163511,74760,0
203755,2972,11996,4764,-200,5260,3596,163617,74775,0
203895,4672,14124,4656,1033,-747,-1023,163653,74756,0
204037,3568,16296,4816,2481,-5321,-6288,163528,74714,0
204177,6412,14432,5240,3140,-2931,-10083,163655,74740,0
204317,7068,14456,6316,672,-2145,-6625,163462,74774,0
204457,3612,12724,5108,-1153,-2180,1777,163520,74775,0
204597,3808,15444,6092,-438,5945,4508,163503,74771,0
204739,3996,15364,6096,-2101,4254,5359,163551,74738,0
204879,4464,13824,6316,-1668,1522,5500,163705,74747,0
205019,4464,14296,6752,-1596,2860,5365,163715,74819,0
205159,3700,15024,5888,-1105,3787,4642,163612,74833,0
205299,5844,12392,6120,149,1387,2918,163644,74741,0
205441,8480,11200,7556,-1593,3171,7606,163224,74601,0
205581,8748,10604,9616,-1076,5472,3995,163316,74664,0
205721,8968,9520,10708,-2688,2955,3819,162149,74477,0
205861,8148,8444,11644,-2916,4061,4769,161316,74328,0
206001,6668,6060,11736,-4000,2952,4988,160905,74264,0
206141,5912,5180,12604,-2698,3729,4920,161215,74298,0
206283,5916,4080,12916,-878,687,1529,161344,74379,0
206423,6544,3808,12668,1015,-1107,-442,161388,74431,0
206563,6420,4428,13276,2887,-500,-3598,161408,74464,0
206703,5548,6388,10936,5921,-2641,-5578,161409,74331,0
206843,5996,10392,10372,6161,-10374,-8323,161169,74232,0
206985,7624,13560,7192,6257,-9594,-13386,161758,74362,0
207125,5860,15736,4320,6603,-9050,-14648,162407,74548,0
207265,5168,17296,3488,1588,-5154,-8053,163046,74740,0
207405,4740,16176,5140,-723,-3414,-714,162964,74622,0
207545,2996,14196,4968,-2625,4084,5754,163238,74650,0
207687,3316,17496,5108,-3261,2122,7345,163396,74757,0
207827,3500,14980,4232,-2096,4019,7148,163550,74791,0
207967,3224,14088,3120,-1818,859,3884,163463,74835,0
208107,4740,16340,3432,2438,102,-3031,163434,74744,0
208247,4232,14860,3124,3382,-5130,-6366,163447,74744,0
208389,3724,16400,2840,1569,-6603,-9744,163450,74710,0
208529,3344,14456,3540,2507,-4186,-11646,163368,74667,0
208669,2184,16092,4064,-1418,-1043,-1873,163412,74792,0
208809,1132,15724,4100,-2657,666,5113,163378,74733,0
208949,784,15360,3892,-3652,719,7584,163539,74771,0
209091,1852,15548,4096,-2308,2359,7170,163417,74672,0
209231,3308,15988,4256,-3042,1715,5347,163421,74670,0
209371,2620,14520,4224,-1090,936,1177,163546,74769,0
209511,2672,14796,4496,3020,-585,-6103,163682,74850,0
209651,2296,16264,4248,4724,-1519,-10198,163679,74744,0
209791,2176,15376,4748,3386,-894,-6433,163376,74628,0
209933,3176,15560,4420,866,2586,-1016,163197,74608,0
210073,4972,16396,3572,-3226,5964,7886,163207,74644,0
210213,3864,16788,3220,-5160,1374,9707,163319,74717,0
210353,3776,15492,3784,-2668,1874,6829,163401,74673,0
210493,5284,13600,5200,-2267,675,2865,163437,74699,0
210635,5300,15756,4668,-2364,-2868,-1567,163487,74712,0
210775,4612,13360,4184,236,-3453,-6010,163599,74708,0
210915,4368,14196,5556,1138,-5302,-8267,163704,74802,0
211055,5608,14908,7168,667,-5080,-7735,163228,74680,0
211195,4892,13460,6976,-539,-2727,-3951,163377,74713,0
211337,5348,14768,6764,-1633,593,2973,163235,74623,0
211477,4412,15124,5972,-2807,3029,9595,163372,74632,0
211617,4108,14196,5624,-2468,5930,10218,163284,74724,0
211757,6612,11236,6240,-1103,765,7486,163256,74742,0
211897,6980,11368,8032,-576,-374,1154,163289,74645,0
212037,8456,9852,8668,-825,1156,372,163316,74613,0
212179,8432,9836,7740,-127,-2804,537,163141,74590,0
212319,8400,11260,7964,1286,2027,1258,163124,74621,0
212459,8716,10096,8140,1971,2470,1831,163220,74699,0
212599,9312,10824,8092,1599,659,469,163225,74599,0
212739,7416,10780,7292,933,2412,552,163239,74620,0
212881,7372,12724,7040,-26,-1608,-4041,163184,74613,0
213021,5420,12744,5312,978,-4044,-4632,163455,74681,0
213161,5716,14300,4520,1819,-4225,-10483,163587,74865,0
213301,6264,16200,5064,4600,-666,-10300,163360,74687,0
213441,2924,14660,5468,4534,4085,-5504,163364,74706,0
213583,3368,16172,5212,-466,791,870,163357,74668,0
213723,2820,15960,4020,-3732,-1588,6586,163487,74697,0
213863,3904,14700,3124,-3586,602,8542,163352,74768,0
214003,4816,15144,3016,-1546,2367,6669,163360,74787,0
214143,4788,13108,2844,974,-760,-102,163515,74759,0
214283,4768,14536,3472,550,576,-2651,163562,74728,0
214425,3812,15184,3544,955,-3420,-5730,163532,74741,0
214565,2532,15984,3648,2549,2413,-6761,163530,74802,0
214705,2156,16624,3788,6,-2803,-4577,163570,74854,0
214845,1116,14136,3584,68,-1770,-1930,163563,74794,0
214985,1096,16488,3880,302,-117,-1768,163630,74764,0
215127,808,15168,3248,-704,720,1259,163703,74825,0
215267,552,15696,2316,-2378,1461,3766,163720,74838,0
215407,1656,15256,3392,-2968,-504,4248,163730,74926,0
215547,4040,16860,5332,-567,4245,3614,163619,74785,0
215687,4036,13740,4780,1010,5136,3866,163579,74793,0
215829,2948,16648,4540,685,3184,2050,163725,74822,0
215969,2436,11708,2888,1952,3087,2189,163812,74822,0
216109,2648,17712,3272,-134,44,-2874,163933,74983,0
216249,4296,15216,3504,2219,-807,-3169,163629,74873,0
216389,3252,15412,3096,1763,-4025,-3644,163766,74859,0
216531,3624,15660,2532,1035,-4822,-5222,163767,74816,0
216671,3420,16428,3592,1671,-950,-5247,163796,74828,0
216811,1680,15748,3736,-2150,2061,1921,163704,74897,0
216951,2516,15064,4412,-5108,3137,6794,163924,74948,0
217091,3028,16536,4956,-3198,851,5225,163815,74907,0
217233,3480,13872,5156,-1017,2660,3056,164021,74844,0
217373,3932,15264,5640,-281,2202,1217,164108,74873,0
217513,4324,13728,5188,-303,856,1580,163840,74930,0
217653,4936,14260,4512,-259,890,-906,163940,74910,0
217793,4364,14496,4628,121,-1397,-1948,163966,74904,0
217935,2188,14456,4984,-9,-2614,-2952,164027,74831,0
218075,3020,15316,5112,2477,-1789,-5498,164051,74862,0
218215,3188,14796,4832,3384,-1376,-7009,163965,74962,0
218355,2708,15532,5104,1607,-4284,-4341,164015,74939,0
218495,2712,15560,5228,865,-224,-1164,163999,74908,0
218637,1912,15028,4104,-2056,2152,4135,164065,74853,0
218777,2744,17224,3628,-4440,1694,7822,164226,74902,0
218917,2064,14556,3332,-3233,436,6013,164014,74992,0
219057,3900,13688,4312,-691,-1817,2017,164258,74984,0
219197,4040,15696,4684,-1256,-2009,-97,164242,74950,0
219339,3800,13308,4192,253,-3370,-1882,164123,74858,0
219479,2372,15496,3864,-183,-1308,-3741,164330,74899,0
219619,2436,15776,3844,-274,-6073,-5747,164089,74986,0
219759,2384,14876,4140,2915,-2837,-8294,164140,68365,0
219900,2296,15640,4380,1735,-3691,-5949,164109,74892,0
220040,1484,15232,4628,178,-1523,-1350,163984,74956,0
220180,1792,15076,3932,-1897,-4646,792,164018,74832,0
220320,1980,15120,4096,-1248,-939,4954,163875,74868,0
220462,2300,16264,4220,-2059,1768,7182,164097,74897,0
220602,4552,14880,4024,-1423,475,3804,164001,74831,0
220742,3216,14108,3576,-2884,-80,4307,164119,74964,0
220882,5072,14152,4588,-530,232,726,164039,74829,0
221022,4160,14284,5128,1006,-185,-1119,164059,74857,0
221164,3740,14976,4116,924,-1991,-4294,164274,74893,0
221304,3120,15916,3564,1821,-1687,-7988,164362,74928,0
221444,2724,16056,3984,1757,-2599,-8006,164365,75014,0
221584,3320,15372,4376,-96,-780,-1777,164219,74903,0
221724,2932,14384,4260,-652,503,4700,164206,74910,0
221866,4888,15772,4252,694,3899,4741,164375,74926,0
222006,2976,16756,5304,-1508,6276,7730,164396,74917,0
222146,3208,14664,4736,-1793,7642,5888,164455,75070,0
222286,3640,15980,3864,-464,41,4254,164669,74978,0
222426,4772,12068,3040,762,-66,3483,164692,74986,0
222568,3972,16928,4096,2666,520,-1783,164791,74972,0
222708,5388,15128,3732,3239,-1195,-3695,164596,74921,0
222848,7020,14972,3832,81,-3756,-5267,164432,75072,0
222988,5496,14824,3040,-885,-5286,-5621,164582,74955,0
223128,4832,15480,3520,1051,777,-5511,164580,74955,0
223270,3908,15844,3996,-606,5184,-88,164687,74958,0
223410,3316,14096,4076,-3330,1479,5486,164654,74923,0
223550,3888,17184,5604,-3052,6247,6033,164660,75119,0
223690,4408,12804,5232,-1495,2300,5132,164903,75032,0
223830,4208,14808,5428,-371,3670,2786,165009,75034,0
223972,3428,14192,5784,280,4366,2168,165084,75073,0
224112,3880,13268,5480,-816,-1,-20,165141,75028,0
224252,3968,13504,4212,-712,-1332,-84,165229,75232,0
224392,3632,14308,6328,3592,731,-2799,165220,75082,0
224532,4104,14296,5952,3722,221,-5316,164960,75065,0
224674,3140,14572,4904,3947,-2174,-6517,165149,75112,0
224814,4380,16452,4808,2581,-4230,-5471,164995,75021,0
224954,3388,16092,3816,-327,-4663,-329,164844,75137,0
225094,3224,15488,2716,-2487,-527,5504,164899,75084,0
225234,4084,17492,3004,-1451,4754,5885,164945,75084,0
225376,3628,14600,2924,-1107,-129,5011,165248,75157,0
225516,4668,14332,2960,-628,235,2770,165385,75107,0
225656,3500,15540,3324,-1450,-3161,405,165327,75304,0
225796,3808,15444,2940,-1324,-4795,-2794,165328,75192,0
225936,3844,15000,2684,-376,-1422,-7640,165233,75160,0
226078,3020,15352,3224,460,-3880,-9285,165111,75099,0
226218,2928,17864,4592,2092,412,-5705,164848,75044,0
226358,536,14048,4096,1011,199,-5208,164972,75257,0
226498,1192,17208,4520,891,4259,-1689,164882,75135,0
226638,756,15344,3860,-2565,89,5614,164888,75113,0
226780,-416,15504,2392,-2800,-1790,6397,165093,75134,0
226920,1132,15924,2656,-1034,1701,6158,165191,75104,0
227060,2856,15044,2800,187,-855,1411,165231,75226,0
227200,3156,14308,2912,109,305,2621,165259,75187,0
227340,4360,15756,3148,490,-242,-1202,165253,75195,0
227482,3304,15248,2852,900,404,-1054,165301,75131,0
227622,2016,17184,2432,-353,1052,-2522,165274,75153,0
227762,2548,15644,2580,140,-743,-4448,165198,75248,0
227902,1020,16824,2964,-1199,-3546,-6223,165110,75180,0
228042,2080,13956,3624,864,2721,-2598,164952,75157,0
228184,1880,15452,4312,-1207,4107,2146,165057,75109,0
228324,2732,15112,4676,-1618,5123,5683,165075,75103,0
228464,1848,15448,5512,-2788,-1137,6174,164887,75192,0
228604,2336,14788,5292,-3968,-3187,7179,165101,75157,0
228744,4392,17344,4580,-1505,1601,6804,164968,75142,0
228886,2920,10992,2944,-299,34,3504,165209,75123,0
229026,3916,14124,4080,3207,-508,-2094,165274,75125,0
229166,5476,16916,4896,3962,5575,-6241,165045,75227,0
229306,5268,15512,4112,2776,-3815,-6021,165013,75150,0
229446,4288,14796,3512,709,-2719,-6387,165158,75191,0
229588,5064,17556,3820,-704,-7339,-6685,164993,75114,0
229728,5456,13768,4280,755,6991,-157,165150,75140,0
229868,3452,16284,4816,-3191,3561,4368,165096,75262,0
230008,4636,17484,4264,-4158,498,9244,165140,75184,0
230148,3456,13568,5496,-2406,1050,9325,165287,75255,0
230290,4084,14148,5712,-1068,3055,3557,165543,75206,0
230430,4848,13024,5724,609,819,-730,165528,75198,0
230570,5668,13288,4860,-270,-1451,-1964,165536,75356,0
230710,5352,13732,5020,1605,123,-3941,165452,75272,0
230850,3676,14476,5180,620,-3377,-4393,165540,75312,0
230992,4304,15384,5680,2682,-1526,-7796,165375,75196,0
231132,4056,13736,5908,1597,1158,-5411,165489,75222,0
231272,3168,17212,5528,-116,-4168,-2293,165264,75309,0
231412,3720,14468,4772,-972,930,998,165296,75254,0
231552,3656,16040,4764,-1224,2291,4679,165210,75241,0
231694,2968,16644,3480,-2339,3031,9447,165344,75199,0
231834,3240,14596,3372,-323,-2994,2012,165541,75268,0
231974,6032,13652,4744,311,-2259,1494,165616,75387,0
232114,5636,15480,4284,-2671,-345,-147,165663,75350,0
232254,5252,13396,3612,-572,486,-2422,165679,75332,0
232396,3012,15888,4172,234,285,-4893,165508,75220,0
232536,3796,16160,4664,2637,-196,-7979,165615,75278,0
232676,2364,15108,4328,2130,-3689,-7545,165431,75328,0
232816,1996,15416,3884,1082,-4121,-3060,165446,75293,0
232956,2112,16040,4332,515,-3587,-817,165329,75239,0
233098,2740,15408,3860,-689,-744,2553,165261,75177,0
233238,2028,15840,3392,-2296,637,7666,165440,75206,0
233378,2004,17400,2836,-1326,2573,5271,165295,75291,0
233518,3832,13756,2712,306,579,2301,165438,75271,0
233658,5676,14896,3488,-371,1061,2002,165320,75193,0
233800,5276,14244,3888,-151,-1323,604,165282,75169,0
233940,3472,15620,3740,131,2702,-142,165460,75170,0
234080,3256,15044,3176,-119,-697,-1133,165460,75287,0
234220,3016,15372,2804,381,-217,-2807,165357,75291,0
234360,2536,16096,2680,-213,-5050,-6777,165433,75227,0
234500,3076,15564,3408,474,-3093,-7089,165391,75158,0
234642,3224,17388,3840,635,239,-3253,165294,75135,0
234782,1504,13672,3876,-97,6462,4490,165194,75198,0
234922,3584,15908,4052,-1209,8102,3432,165277,75252,0
235062,1420,16644,4776,-3391,2127,6553,165219,75177,0
235202,3556,14956,4864,-2455,339,4714,165311,75104,0
235344,4036,14204,5100,-1280,1981,2650,165419,75169,0
235484,3992,15920,5084,293,1203,2498,165289,75193,0
235624,3416,11796,3940,201,-299,1518,165480,75260,0
235764,3932,15596,3816,3060,-425,-1056,165451,75185,0
235904,5320,15064,3880,4201,3081,-4317,165323,75132,0
236046,1716,17180,3876,902,-1675,-5572,165248,75130,0
236186,4748,14676,3084,672,-2775,-4743,165306,75185,0
236326,2960,16692,3212,-823,-6382,-3699,165233,75211,0
236466,4784,14036,4096,303,-64,-687,165206,75104,0
236606,2456,16108,4320,-2016,2246,3129,165147,75144,0
236748,1304,15080,3976,-5994,-11049,6741,165453,75191,0
236888,5728,16284,5356,-2381,-2639,5450,165185,75062,0
